1769	247	2477	1920	2858	0
1770	247	2477	1920	3557	0
8622783011	247	2477	1920	3557	328
8622784011	247	2477	1920	3557	624
8622785011	247	2477	1920	3557	2225
8622786011	247	2477	1920	3557	3797
8622787011	247	2477	1920	3557	3878
8622788011	247	2477	1920	3557	3881
1771	247	2477	1920	3898	0
1772	247	2477	1920	4013	0
8622791011	247	2477	1920	4013	350
8622792011	247	2477	1920	4013	726
8622793011	247	2477	1920	4013	1464
8622794011	247	2477	1920	4013	1705
8622795011	247	2477	1920	4013	3088
8622796011	247	2477	1920	4013	3265
4512	247	2477	2480	0	0
4514	247	2477	2480	430	0
4515	247	2477	2480	431	0
1537	247	2477	2480	730	0
1538	247	2477	2480	730	639
1823	247	2477	2480	730	2682
4521	247	2477	2480	908	0
271613011	247	2477	2480	988	0
1779	247	2477	2480	1334	0
8947736011	247	2477	2480	1334	1333
1780	247	2477	2480	1334	1338
1782	247	2477	2480	1334	1937
1783	247	2477	2480	1334	3245
1784	247	2477	2480	1334	4026
4522	247	2477	2480	1466	0
13022411	247	2477	2480	1582	0
1801	247	2477	2480	1632	0
4524	247	2477	2480	1730	0
4525	247	2477	2480	1984	0
4527	247	2477	2480	2385	0
4528	247	2477	2480	2481	0
4529	247	2477	2480	2562	0
1728	247	2477	2480	2663	0
1747	247	2477	2480	2663	1582
1822	247	2477	2480	2663	3450
4531	247	2477	2480	2908	0
4532	247	2477	2480	3033	0
4533	247	2477	2480	3075	0
4534	247	2477	2480	3101	0
1798	247	2477	2480	3123	0
1799	247	2477	2480	3123	685
332927011	247	2477	2480	3123	685
4520	247	2477	2480	3123	685
1801	247	2477	2480	3123	685
1802	247	2477	2480	3123	685
1803	247	2477	2480	3123	1992
1804	247	2477	2480	3123	2483
4535	247	2477	2480	3164	0
4536	247	2477	2480	3183	0
4537	247	2477	2480	3452	0
4538	247	2477	3089	0	0
1809	247	2477	3094	0	0
1821	247	2477	3450	0	0
10095049011	247	2477	3450	426	0
8622798011	247	2477	3450	472	0
10099177011	247	2477	3450	472	1525
10099181011	247	2477	3450	472	1582
10099184011	247	2477	3450	472	3766
10099188011	247	2477	3450	472	3772
10099192011	247	2477	3450	472	3773
2479423011	247	2477	3450	682	0
2479429011	247	2477	3450	793	0
1820	247	2477	3450	1466	0
8622797011	247	2477	3450	1582	0
2479424011	247	2477	3450	1681	0
10056638011	247	2477	3450	1681	328
10056639011	247	2477	3450	1681	349
10056640011	247	2477	3450	1681	1227
10056641011	247	2477	3450	1681	1582
10056642011	247	2477	3450	1681	1680
10056643011	247	2477	3450	1681	2225
10056644011	247	2477	3450	1681	3797
10037931011	247	2477	3450	1984	0
2479425011	247	2477	3450	2404	0
2479426011	247	2477	3450	2482	0
1822	247	2477	3450	2664	0
1823	247	2477	3450	2681	0
2479427011	247	2477	3450	2797	0
2479428011	247	2477	3450	2858	0
1824	247	2477	3450	2908	0
2479422011	247	2477	3450	3485	0
8622799011	247	2477	3450	3557	0
10056632011	247	2477	3450	3557	624
10056633011	247	2477	3450	3557	1582
10056634011	247	2477	3450	3557	1706
10056635011	247	2477	3450	3557	3877
10056636011	247	2477	3450	3557	3881
2479430011	247	2477	3450	3894	0
8622800011	247	2477	3450	4013	0
10056623011	247	2477	3450	4013	350
10056624011	247	2477	3450	4013	726
10056625011	247	2477	3450	4013	1464
10056626011	247	2477	3450	4013	1582
10056627011	247	2477	3450	4013	1705
10056628011	247	2477	3450	4013	2631
10056629011	247	2477	3450	4013	3088
10056630011	247	2477	3450	4013	3265
4539	247	2477	3691	0	0
4540	247	2477	3691	218	0
10095049011	247	2477	3691	426	0
4541	247	2477	3691	829	0
4542	247	2477	3691	848	0
4543	247	2477	3691	1357	0
4544	247	2477	3691	1917	0
10094987011	247	2477	3691	2181	0
4545	247	2477	3691	2184	0
13922599011	247	2477	3691	2833	0
4546	247	2477	3691	3451	0
4547	247	2477	3691	3647	0
4548	247	2477	3691	3690	0
1771	247	2477	3691	3894	0
520982	247	2707	0	0	0
3564967011	247	2707	436	0	0
520996	247	2707	561	0	0
3825091	247	2707	633	0	0
1848	247	2707	845	0	0
8622801011	247	2707	1081	0	0
16926915011	247	2707	1291	0	0
16244381	247	2707	1314	0	0
8622819011	247	2707	1426	0	0
13922568011	247	2707	1620	0	0
3564968011	247	2707	1644	0	0
15762861	247	2707	1866	0	0
15762851	247	2707	1915	0	0
1868	247	2707	2406	0	0
1869	247	2707	2439	0	0
234958011	247	2707	2964	0	0
13922569011	247	2707	3022	0	0
1876	247	2732	0	0	0
5160	247	2732	37	0	0
2018	247	2732	2059	0	0
171126	247	2732	2649	0	0
3825101	247	2732	2915	0	0
15762871	247	2732	3542	0	0
2019	247	2732	3919	0	0
521000	247	2800	0	0	0
1474	247	2800	988	0	0
1475	247	2800	988	322	0
1476	247	2800	988	323	0
15763011	247	2800	988	684	0
1512	247	2800	988	730	0
1513	247	2800	988	1465	0
1515	247	2800	988	1984	0
1516	247	2800	988	2413	0
1517	247	2800	988	2612	0
1518	247	2800	988	2908	0
1519	247	2800	988	3094	0
13922600011	247	2800	988	3106	0
1520	247	2800	988	3633	0
1521	247	2800	988	3637	0
713027011	247	2800	1582	0	0
11160393011	247	2800	1885	0	0
1099186	247	2800	2201	0	0
271614011	247	2800	3094	0	0
2154	247	2800	3682	0	0
2155	247	2800	3682	38	0
2156	247	2800	3682	487	0
2157	247	2800	3682	707	0
2158	247	2800	3682	1093	0
2221	247	2800	3682	1771	0
2224	247	2800	3682	2389	0
2225	247	2800	3682	2878	0
2227	247	2800	3682	3035	0
2229	247	2800	3682	3526	0
2020	247	2839	0	0	0
3564969011	247	2839	81	0	0
2021	247	2839	222	0	0
8622808011	247	2839	222	481	0
8622809011	247	2839	222	709	0
8622810011	247	2839	222	1820	0
8622811011	247	2839	222	2127	0
8622812011	247	2839	222	2434	0
8622813011	247	2839	222	3150	0
13922603011	247	2839	270	0	0
15762981	247	2839	424	0	0
2026	247	2839	515	0	0
8622815011	247	2839	515	519	0
8622817011	247	2839	515	591	0
8622818011	247	2839	515	807	0
8622835011	247	2839	619	0	0
271619011	247	2839	662	0	0
2023	247	2839	705	0	0
2024	247	2839	770	0	0
8622821011	247	2839	770	191	0
8622822011	247	2839	770	1582	0
8622823011	247	2839	770	1667	0
8622824011	247	2839	770	2805	0
2027	247	2839	937	0	0
8298054011	247	2839	937	936	0
8298055011	247	2839	937	1320	0
3825141	247	2839	1087	0	0
505092	247	2839	1311	0	0
2025	247	2839	1311	785	0
2028	247	2839	1311	993	0
8622837011	247	2839	1311	1086	0
10825721	247	2839	1311	1309	0
8622838011	247	2839	1311	1695	0
2080	247	2839	1311	2128	0
2085	247	2839	1311	3094	0
2029	247	2839	1316	0	0
2030	247	2839	1401	0	0
8622819011	247	2839	1427	0	0
13922604011	247	2839	1494	0	0
2031	247	2839	1582	0	0
2032	247	2839	1770	0	0
8622825011	247	2839	1887	0	0
8622826011	247	2839	1887	243	0
8622827011	247	2839	1887	1320	0
8622828011	247	2839	1887	1582	0
8622829011	247	2839	1887	2429	0
3564970011	247	2839	2123	0	0
8622832011	247	2839	2123	618	0
13922605011	247	2839	2123	1470	0
8622833011	247	2839	2123	2122	0
13922606011	247	2839	2123	3553	0
8622834011	247	2839	2123	3933	0
5019	247	2839	2384	0	0
2081	247	2839	2528	0	0
13922583011	247	2839	2528	1568	0
8298056011	247	2839	2528	2060	0
8298057011	247	2839	2528	2874	0
13922607011	247	2839	2528	3802	0
8622831011	247	2839	2619	0	0
8622836011	247	2839	2841	0	0
2082	247	2839	2841	2836	0
2083	247	2839	2841	2840	0
2084	247	2839	2915	0	0
271621011	247	2839	3505	0	0
2087	247	2839	3748	0	0
1873	247	3120	0	0	0
2106	247	3300	0	0	0
5824920011	247	3300	218	0	0
5824919011	247	3300	3646	0	0
1836	247	3567	0	0	0
7976024011	247	3851	0	0	0
10529	247	3851	300	0	0
11943	247	3851	301	0	0
10524	247	3851	2448	0	0
11964	247	3851	3363	0	0
7921657011	247	3851	3737	0	0
2	406	0	0	0	0
2327	406	246	0	0	0
2328	406	246	46	0	0
2329	406	246	244	0	0
2330	406	246	292	0	0
2331	406	246	828	0	0
2332	406	246	828	730	0
2337	406	246	828	910	0
8417570011	406	246	828	910	908
8417571011	406	246	828	910	1465
2338	406	246	828	1582	0
9681285011	406	246	828	1730	0
2339	406	246	828	1984	0
2340	406	246	828	2904	0
9681286011	406	246	828	3033	0
9681287011	406	246	828	3076	0
2341	406	246	828	3164	0
2342	406	246	828	3183	0
2343	406	246	989	0	0
2345	406	246	2460	0	0
2347	406	246	3663	0	0
2348	406	246	3683	0	0
2365	406	1335	0	0	0
2366	406	1335	96	0	0
2369	406	1335	1582	0	0
2373	406	1335	2514	0	0
2375	406	1582	0	0	0
2376	406	1761	0	0	0
9681297011	406	1761	91	0	0
9681298011	406	1761	250	0	0
9692516011	406	1761	250	676	0
9692517011	406	1761	250	1582	0
9692518011	406	1761	250	1878	0
9692519011	406	1761	250	1977	0
1043840	406	1761	571	0	0
9681299011	406	1761	1343	0	0
9692508011	406	1761	1343	1514	0
9692509011	406	1761	1343	1582	0
9692510011	406	1761	1343	1610	0
2377	406	1761	1343	1656	0
9692511011	406	1761	1343	1657	0
9692512011	406	1761	1343	1971	0
9692513011	406	1761	1343	3200	0
9692514011	406	1761	1343	3218	0
9692515011	406	1761	1343	3475	0
2393	406	1761	1582	0	0
2394	406	1761	1787	0	0
9692521011	406	1761	2072	0	0
9692520011	406	1761	2376	0	0
2395	406	1761	3810	0	0
9681303011	406	1761	3810	148	0
465246	406	1761	3810	722	0
465250	406	1761	3810	1582	0
9681307011	406	1761	3810	3794	0
2396	406	2086	0	0	0
465244	406	2086	2381	0	0
9681304011	406	2086	2381	88	0
9681305011	406	2086	2381	88	89
9681306011	406	2086	2381	88	1958
465246	406	2086	2381	147	0
9681303011	406	2086	2381	148	0
886496	406	2086	2381	1582	0
9681300011	406	2086	2381	3873	0
9681301011	406	2086	2381	4029	0
9681302011	406	2086	2381	4030	0
2397	406	2086	2890	0	0
2418	406	2086	2956	0	0
9681307011	406	2086	2956	3790	0
2398	406	2086	3120	0	0
886494	406	2086	3168	0	0
2399	406	2086	3204	0	0
9681289011	406	2086	3412	0	0
3048891	406	2309	0	0	0
2419	406	2984	0	0	0
2420	406	2984	514	0	0
7538384011	406	2984	955	0	0
2421	406	2984	1216	0	0
9681288011	406	2984	1299	0	0
172763	406	2984	2004	0	0
9681290011	406	2984	2077	0	0
2422	406	2984	2085	0	0
2423	406	2984	2285	0	0
2425	406	2984	2831	0	0
2426	406	2984	3290	0	0
2427	406	2984	3423	0	0
2429	406	3095	0	0	0
1043842	406	3108	0	0	0
2430	406	3110	0	0	0
2432	406	3110	2373	0	0
2433	406	3110	2378	0	0
2434	406	3110	2568	0	0
2435	406	3110	3456	0	0
2436	406	3110	3942	0	0
2437	406	3487	0	0	0
2438	406	3487	929	0	0
2439	406	3487	2043	0	0
2440	406	3487	2043	1575	0
2441	406	3487	2043	1582	0
2442	406	3487	2043	2102	0
160223011	406	3487	2043	3740	0
2444	406	3487	3481	0	0
2445	406	3487	3992	0	0
2446	406	3507	0	0	0
2447	406	3507	342	0	0
2448	406	3507	346	0	0
9681293011	406	3507	466	0	0
9681294011	406	3507	466	465	0
9681295011	406	3507	466	2247	0
9681296011	406	3507	466	4034	0
2449	406	3507	1480	0	0
2450	406	3507	1582	0	0
281388	406	3507	1630	0	0
1043966	406	3507	1783	0	0
2451	406	3507	3410	0	0
300961	406	3753	0	0	0
11314	406	3771	0	0	0
11316	406	3771	1319	0	0
11322	406	3771	1582	0	0
9681291011	406	3771	1781	0	0
11320	406	3771	2472	0	0
271636011	406	3771	2690	0	0
271635011	406	3771	3337	0	0
9681292011	406	3771	3955	0	0
3	516	0	0	0	0
266117	516	34	0	0	0
7742993011	516	34	283	0	0
2742	516	34	448	0	0
11661	516	34	550	0	0
7742994011	516	34	1429	0	0
7742995011	516	34	1582	0	0
7742996011	516	34	1639	0	0
266108	516	34	1937	0	0
7742998011	516	34	2223	0	0
7742999011	516	34	3529	0	0
2538	516	408	0	0	0
2420	516	408	403	0	0
2542	516	408	821	0	0
2589	516	408	1193	0	0
2558	516	520	0	0	0
2735	516	520	1328	0	0
2736	516	520	1340	0	0
2565	516	520	1402	0	0
2567	516	520	1716	0	0
2545	516	520	2444	0	0
355580011	516	520	4021	0	0
2571	516	520	4023	0	0
2581	516	1196	0	0	0
2633	516	1196	331	0	0
2739	516	1196	806	0	0
2582	516	1196	808	0	0
2583	516	1196	822	0	0
2585	516	1196	1055	0	0
10806607011	516	1196	1084	0	0
2586	516	1196	1191	0	0
2587	516	1196	1192	0	0
2589	516	1196	1193	0	0
2588	516	1196	1195	0	0
1043856	516	1196	1294	0	0
2591	516	1196	1519	0	0
713051011	516	1196	1582	0	0
9147391011	516	1196	1875	0	0
2593	516	1196	1902	0	0
2611	516	1196	1929	0	0
2595	516	1196	2050	0	0
2596	516	1196	2192	0	0
2597	516	1196	2352	0	0
2598	516	1196	2425	0	0
2599	516	1196	3024	0	0
2601	516	1196	3603	0	0
2602	516	1196	3690	0	0
1043858	516	1196	3803	0	0
2603	516	1196	3816	0	0
2732	516	1207	0	0	0
11661	516	1207	550	0	0
2737	516	1207	1582	0	0
11686	516	1207	1547	0	0
10020691011	516	1207	3536	0	0
2604	516	1428	0	0	0
2607	516	1428	896	0	0
10020676011	516	1428	896	1582	0
10020677011	516	1428	896	2968	0
10020678011	516	1428	896	3834	0
10020679011	516	1428	896	3855	0
10020672011	516	1428	948	0	0
10020673011	516	1428	1431	0	0
10020674011	516	1428	1432	0	0
713052011	516	1428	1582	0	0
10020675011	516	1428	3921	0	0
10020683011	516	1831	0	0	0
10020684011	516	1831	853	0	0
2637	516	1831	1832	0	0
10020685011	516	1831	2033	0	0
2546	516	1831	2048	0	0
3568203011	516	1831	2718	0	0
2624	516	1897	0	0	0
52071011	516	1897	103	0	0
10020695011	516	1897	300	0	0
886498	516	1897	844	0	0
13922570011	516	1897	865	0	0
10020700011	516	1897	1267	0	0
10020701011	516	1897	1267	2523	0
16233441	516	1897	1267	2648	0
3568199011	516	1897	1403	0	0
10020696011	516	1897	1433	0	0
2636	516	1897	1814	0	0
16233431	516	1897	1894	0	0
10020697011	516	1897	2229	0	0
10020698011	516	1897	2277	0	0
10020699011	516	1897	2475	0	0
271615011	516	1897	2800	0	0
3568201011	516	1897	2823	0	0
3568202011	516	1897	3149	0	0
2656	516	1897	3152	0	0
16233451	516	1897	3340	0	0
16233461	516	1897	3506	0	0
8298058011	516	1897	3506	1283	0
10020702011	516	1897	3506	2766	0
8298059011	516	1897	3506	3505	0
271576011	516	1897	3746	0	0
2638	516	1922	0	0	0
10516	516	1922	299	0	0
2640	516	1922	514	0	0
2641	516	1922	606	0	0
2642	516	1922	1582	0	0
2644	516	1922	1713	0	0
2645	516	1922	2110	0	0
2646	516	1922	2120	0	0
3568200011	516	1922	2995	0	0
2647	516	1922	3173	0	0
2657	516	1937	0	0	0
266108	516	1937	34	0	0
2594	516	1937	1196	0	0
2590	516	1937	1370	0	0
2609	516	1937	1488	0	0
2662	516	1937	1582	0	0
2705	516	1937	1624	0	0
16926916011	516	1937	1625	0	0
11764636011	516	1937	1964	0	0
2665	516	1953	0	0	0
10020703011	516	1953	156	0	0
2666	516	1953	441	0	0
2667	516	1953	809	0	0
10020704011	516	1953	809	1266	0
10020705011	516	1953	809	1582	0
10020706011	516	1953	809	2334	0
10020707011	516	1953	1042	0	0
2668	516	1953	1543	0	0
2669	516	1953	1582	0	0
2671	516	1953	2484	0	0
886504	516	1953	2660	0	0
2672	516	1953	2673	0	0
10020708011	516	1953	2913	0	0
2653	516	1953	3085	0	0
2674	516	1953	3545	0	0
2572	516	1995	0	0	0
11643	516	1995	524	0	0
11686	516	1995	1546	0	0
2575	516	1995	1675	0	0
2578	516	1995	1947	0	0
2576	516	1995	1994	0	0
172764	516	1995	1996	0	0
2579	516	1995	3151	0	0
69851	516	1995	3896	0	0
2580	516	1995	3902	0	0
2675	516	2220	0	0	0
2735	516	2220	521	0	0
2678	516	2220	861	0	0
10020709011	516	2220	897	0	0
2679	516	2220	1014	0	0
16244401	516	2220	1115	0	0
2680	516	2220	1890	0	0
2648	516	2220	1903	0	0
2682	516	2220	2087	0	0
2683	516	2220	2219	0	0
2684	516	2220	2222	0	0
10020710011	516	2220	2328	0	0
2685	516	2220	2445	0	0
2686	516	2220	2541	0	0
2689	516	2220	2872	0	0
2690	516	2220	2960	0	0
2691	516	2220	2976	0	0
271578011	516	2220	2988	0	0
8298060011	516	2220	2988	514	0
377568011	516	2220	2988	2723	0
8298061011	516	2220	2988	3645	0
10020711011	516	2220	3044	0	0
379406011	516	2220	3044	98	0
2692	516	2220	3044	3043	0
2696	516	2220	3044	3721	0
2553	516	2220	3551	0	0
2694	516	2220	3618	0	0
2697	516	2220	3734	0	0
2698	516	2240	0	0	0
2699	516	2240	80	0	0
2700	516	2240	868	0	0
2635	516	2240	968	0	0
2702	516	2240	2239	0	0
2703	516	2240	2239	1091	0
2704	516	2240	2239	1582	0
2705	516	2240	2239	1623	0
2706	516	2240	2239	1890	0
2707	516	2240	2239	2468	0
2708	516	2240	2239	2975	0
2709	516	2240	2239	3142	0
2710	516	2240	2239	3657	0
3563	516	2240	2239	3929	0
2711	516	2240	3026	0	0
2712	516	2240	3244	0	0
2713	516	2240	3244	1582	0
6133991011	516	2240	3304	0	0
2717	516	2808	0	0	0
2719	516	2808	500	0	0
8298062011	516	2808	500	499	0
8298063011	516	2808	500	2427	0
355563011	516	2808	771	0	0
2720	516	2808	925	0	0
2722	516	2808	1582	0	0
2731	516	2808	3153	0	0
355561011	516	2972	0	0	0
2635	516	2972	967	0	0
541256	516	2972	1167	0	0
10020718011	516	2972	1374	0	0
10020719011	516	2972	1638	0	0
3568198011	516	2972	1660	0	0
2648	516	2972	1903	0	0
10020720011	516	2972	1906	0	0
355569011	516	2972	2644	0	0
10020721011	516	2972	2645	0	0
10020722011	516	2972	2646	0	0
2687	516	2972	2668	0	0
2688	516	2972	2688	0	0
171127	516	2972	2689	0	0
266106	516	2972	3036	0	0
10020723011	516	2972	3143	0	0
10020724011	516	2972	3549	0	0
10020725011	516	2972	3560	0	0
2650	516	3085	0	0	0
2651	516	3085	532	0	0
2652	516	3085	1582	0	0
2653	516	3085	1954	0	0
10973	516	3085	2075	0	0
2654	516	3085	2438	0	0
2655	516	3085	3243	0	0
355562011	516	3388	0	0	0
2742	516	3388	448	0	0
271577011	516	3388	523	0	0
660626	516	3388	527	0	0
2560	516	3388	817	0	0
10020716011	516	3388	1013	0	0
2686	516	3388	2541	0	0
271578011	516	3388	2988	0	0
8298060011	516	3388	2988	514	0
377568011	516	3388	2988	2723	0
8298061011	516	3388	2988	3645	0
660628	516	3388	3214	0	0
355571011	516	3388	3309	0	0
2569	516	3388	3708	0	0
2697	516	3388	3734	0	0
2741	516	3402	0	0	0
2634	516	3402	867	0	0
2745	516	3402	1286	0	0
2746	516	3402	1515	0	0
2747	516	3402	1582	0	0
2748	516	3402	1790	0	0
2750	516	3402	2206	0	0
355574011	516	3402	2239	0	0
2751	516	3402	2566	0	0
2649	516	3402	2595	0	0
355575011	516	3402	2658	0	0
7743000011	516	3641	0	0	0
7743001011	516	3641	895	0	0
7743002011	516	3641	1582	0	0
7743003011	516	3641	1937	0	0
7743004011	516	3641	2806	0	0
7743005011	516	3641	3401	0	0
355578011	516	3993	0	0	0
4	667	0	0	0	0
2967	667	39	0	0	0
3371	667	43	0	0	0
3374	667	43	44	790	0
8883822011	667	43	44	790	1419
8883823011	667	43	44	790	2594
3375	667	43	44	972	0
8883824011	667	43	44	972	1419
8883825011	667	43	44	972	2594
3376	667	43	44	1067	0
8883826011	667	43	44	1067	1419
8883827011	667	43	44	1067	2594
3377	667	43	44	1134	0
8883828011	667	43	44	1134	1419
8883829011	667	43	44	1134	2594
3379	667	43	44	1743	0
8883830011	667	43	44	1743	1419
8883831011	667	43	44	1743	2594
3380	667	43	44	2268	0
8883832011	667	43	44	2268	1419
8883833011	667	43	44	2268	2594
2882	667	43	917	0	0
15356831	667	43	917	201	0
7009074011	667	43	917	354	0
8298064011	667	43	917	354	353
8298065011	667	43	917	354	1401
8298066011	667	43	917	354	1989
7009075011	667	43	917	733	0
7009076011	667	43	917	2412	0
7009077011	667	43	917	2538	0
7009078011	667	43	917	2745	0
7009079011	667	43	917	4014	0
3383	667	43	1559	0	0
3384	667	43	1559	432	0
3385	667	43	1559	585	0
3387	667	43	1559	1582	0
3388	667	43	1559	2200	0
3389	667	43	1559	2771	0
3390	667	43	1559	3038	0
3391	667	43	1559	3049	0
3392	667	43	1559	3748	0
3393	667	43	1559	3867	0
3394	667	43	1559	4015	0
17018953011	667	43	1928	0	0
2787	667	186	0	0	0
2788	667	186	133	0	0
2789	667	186	206	0	0
8951139011	667	186	206	1419	0
8951140011	667	186	206	2594	0
3564971011	667	186	307	0	0
8951141011	667	186	307	1419	0
8951142011	667	186	307	2594	0
2792	667	186	355	0	0
8951143011	667	186	355	1419	0
8951144011	667	186	355	2594	0
2796	667	186	419	0	0
8951145011	667	186	419	1419	0
8951146011	667	186	419	2594	0
2800	667	186	503	0	0
8951147011	667	186	503	1419	0
8951148011	667	186	503	2594	0
2804	667	186	613	0	0
8951149011	667	186	613	1419	0
8951150011	667	186	613	2594	0
2808	667	186	1089	0	0
8951151011	667	186	1089	1419	0
8951152011	667	186	1089	2594	0
2812	667	186	1124	0	0
8951153011	667	186	1124	1419	0
8951154011	667	186	1124	2594	0
15356761	667	186	1158	0	0
8951155011	667	186	1158	1419	0
8951156011	667	186	1158	2594	0
2816	667	186	1246	0	0
8951157011	667	186	1246	1419	0
8951158011	667	186	1246	2594	0
2820	667	186	1397	0	0
8951159011	667	186	1397	1419	0
8951160011	667	186	1397	2594	0
2823	667	186	1445	0	0
8951161011	667	186	1445	1419	0
8951162011	667	186	1445	2594	0
8951163011	667	186	1509	1508	0
8951164011	667	186	1509	1508	1419
8951165011	667	186	1509	1508	2594
8951166011	667	186	1509	3991	0
8951167011	667	186	1509	3991	1419
8951168011	667	186	1509	3991	2594
2830	667	186	1529	0	0
2832	667	186	1810	0	0
8951169011	667	186	1810	1419	0
8951170011	667	186	1810	2594	0
2840	667	186	2136	0	0
8951171011	667	186	2136	1419	0
8951172011	667	186	2136	2594	0
2843	667	186	2218	0	0
8951173011	667	186	2218	1419	0
8951174011	667	186	2218	2594	0
2846	667	186	2235	0	0
8951175011	667	186	2235	1419	0
8951176011	667	186	2235	2594	0
2849	667	186	2349	0	0
8951178011	667	186	2349	2348	0
8951177011	667	186	2349	2594	0
8951179011	667	186	2349	3520	0
2853	667	186	2821	0	0
8951180011	667	186	2821	1419	0
8951181011	667	186	2821	2594	0
2856	667	186	2863	0	0
2859	667	186	3058	0	0
8951182011	667	186	3058	1419	0
8951183011	667	186	3058	2594	0
2863	667	186	3140	0	0
8883834011	667	186	3140	1419	0
8883835011	667	186	3140	2594	0
2867	667	186	3781	0	0
2869	667	186	4060	0	0
8951184011	667	186	4060	1419	0
8951185011	667	186	4060	2594	0
2870	667	248	0	0	0
2871	667	248	223	0	0
2872	667	248	235	0	0
2873	667	248	235	601	0
2874	667	248	235	1145	0
